lon,lat,poly_area_deg2
-95.995689,27.608559,0.000352126
-95.695570,27.602624,0.0017450524
-91.177583,27.606534,0.00088343496
-92.528996,27.556108,0.012442947
-87.039430,27.623468,0.004551269
-93.152371,27.631053,0.0020094386
-92.419556,27.636341,0.0034725983
-92.202896,27.383514,0.097667981
-89.811340,27.642742,0.0016562664
-94.015894,27.621983,0.0079922923
-94.221989,27.644519,0.0073127124
-92.239314,27.627924,0.0098724379
-93.626933,27.484994,0.071392343
-91.495962,27.631947,0.014770442
-91.446281,27.405267,0.13495585
-95.321703,27.680482,0.0012049409
-90.739783,27.009507,0.16846419
-89.125484,27.493857,0.04903098
-90.613009,27.404522,0.059014847
-98.418274,27.678503,0.0026458002
-91.367182,27.697017,0.00096577815
-91.181030,27.699654,0.0011539944
-94.096663,27.683186,0.0053907219
-87.099258,27.696518,0.0044905396
-91.270449,27.696094,0.002541004
-91.096418,27.709300,0.001625847
-90.369678,27.717397,0.0010742702
-94.771718,27.676964,0.010967549
-94.407836,27.652036,0.016927121
-88.538136,27.664959,0.0067579579
-94.587867,27.679081,0.010764108
-89.881687,27.719626,0.0013581313
-91.889115,27.620057,0.021374023
-94.920581,27.693496,0.0060970619
-92.356030,27.699464,0.0029010184
-90.060000,27.656396,0.0079635654
-92.419465,27.707955,0.0036276073
-87.019374,27.732511,0.0031079684
-93.825279,27.741316,0.0015356396
-93.183667,27.740744,0.002528801
-91.234065,27.753220,0.00070682185
-88.796518,27.679911,0.0078502465
-88.352171,27.645295,0.0085272266
-88.274168,27.582193,0.028766106
-86.079781,27.756831,0.0027000316
-90.465781,27.766861,0.0018033279
-94.266850,27.746785,0.0059469418
-92.349744,27.774496,0.001022211
-95.611806,27.760086,0.0027009272
-87.483784,27.766992,0.0025455329
-88.371805,27.710746,0.0066205222
-91.115258,27.779169,0.0029484979
-91.203373,27.791839,0.00092943326
-92.639233,27.674567,0.01976137
-95.444649,27.776123,0.0066291262
-92.683643,27.771659,0.0043459256
-87.196895,27.798383,0.0013203299
-91.243553,27.807312,0.00049484169
-89.629905,27.783098,0.0018765424
-91.575842,27.773472,0.0042395574
-94.143483,27.774194,0.0079137038
-92.125614,27.770166,0.0063445254
-87.400225,27.797492,0.0022037111
-87.881648,27.759336,0.0059257386
-90.999378,27.527827,0.053311149
-87.937311,27.789524,0.0033867154
-93.457479,27.664949,0.057550955
-90.026144,27.790448,0.0062564987
-88.587362,27.734287,0.016627991
-93.044581,27.791843,0.0058320366
-87.656221,27.827287,0.0019162402
-95.412621,27.834379,0.0011181411
-92.588632,27.830519,0.0016871542
-94.805358,27.823280,0.0046344625
-91.920339,27.820599,0.0023132738
-91.760100,27.784928,0.010474968
-91.197521,27.840178,0.0006597881
-92.836554,27.764699,0.013509401
-89.320016,27.812418,0.0095251973
-89.910126,27.838430,0.0026756615
-98.854769,27.844184,0.0031518768
-89.137225,27.846952,0.0017921332
-90.223814,27.757415,0.028594306
-87.958198,27.852018,0.0029691345
-91.400249,27.824606,0.0067997007
-91.175045,27.871574,0.00067073869
-94.191449,27.852806,0.0074742395
-90.883482,27.872391,0.0031997791
-93.818487,27.855251,0.0050822983
-92.193165,27.873512,0.0028653
-93.268968,27.872251,0.0040760015
-91.040784,27.887910,0.0014712737
-93.572668,27.881284,0.0032546456
-87.083070,27.900090,0.0019176081
-87.283989,27.891137,0.0047366974
-91.517698,27.879819,0.0030929144
-90.528694,27.912982,0.0010630345
-88.891928,27.911046,0.00097171341
-90.423599,27.911041,0.0021779419
-92.530697,27.911974,0.0019593047
-89.936206,27.917164,0.0013793429
-93.042427,27.909185,0.0021319299
-95.479919,27.913556,0.0020609056
-90.652410,27.919015,0.0027190106
-89.809693,27.909250,0.0038202553
-92.660133,27.925961,0.0018212774
-92.045280,27.926084,0.0027900054
-86.982807,27.922061,0.0021708422
-91.858846,27.926460,0.0019951263
-95.108159,27.940009,0.0008391902
-95.222521,27.916367,0.0019706751
-92.359419,27.869419,0.0082170056
-87.660572,27.939060,0.0022784768
-89.999804,27.963750,0.00053114995
-91.680320,27.952856,0.0017881431
-95.539587,27.984188,0.00087993032
-90.812454,27.956523,0.0025532481
-91.277873,27.974230,0.003605772
-89.252785,27.951461,0.0080198108
-94.823840,27.960062,0.010104051
-89.425093,27.986381,0.0021000528
-95.394908,27.994764,0.0025676431
-90.366122,27.999489,0.0021677795
-86.821811,28.004736,0.0021369015
-95.076493,28.010217,0.00080097305
-92.455824,28.007714,0.0025965959
-87.672781,28.009717,0.002785137
-89.852602,28.007179,0.0010402344
-94.319872,28.029082,0.0012631344
-94.543752,28.017979,0.0033465497
-89.292884,28.040845,0.00095048053
-87.372148,28.025333,0.002520942
-91.678342,28.039209,0.0016337829
-95.373123,28.043365,0.0013257204
-92.575045,28.042813,0.0015265623
-91.497702,28.033540,0.0022801574
-91.299445,28.053146,0.0013318992
-94.386756,28.044200,0.0016342951
-86.718065,28.046470,0.0022141724
-89.995092,28.034705,0.0038856651
-89.534297,28.032441,0.0031527721
-89.023826,28.035370,0.012152589
-92.014320,28.067669,0.0028562708
-90.590997,28.030046,0.0065369195
-95.150149,28.066716,0.0021295587
-95.290922,28.085111,0.00057786176
-91.903198,28.060439,0.0051893407
-93.572049,28.086594,0.0018103624
-89.684836,27.998678,0.010776714
-89.432896,28.090180,0.0019172393
-89.909889,28.086233,0.0019519718
-89.029607,27.744381,0.075781679
-91.684549,28.099601,0.0012752204
-87.942793,28.078280,0.0034552865
-93.477168,28.098106,0.0020959821
-92.120357,28.099065,0.0016854431
-94.548870,28.086019,0.0032440816
-94.390200,28.115283,0.0011262129
-90.117994,28.067991,0.0063225335
-87.461057,28.123682,0.0023253348
-90.206525,28.121532,0.00099159134
-91.817706,28.137757,0.0014535737
-88.641673,28.130533,0.002247497
-90.693843,28.134072,0.0022275538
-88.283277,28.150436,0.0010768093
-89.619259,28.116026,0.0042397089
-94.265994,28.152254,0.00095371128
-88.343987,28.145590,0.0013662708
-89.951651,28.147497,0.00198433
-94.681890,28.157055,0.0011833451
-88.991146,28.146780,0.0016049017
-95.307569,28.149080,0.0029827277
-89.880773,28.154996,0.0027870024
-94.301093,28.174787,0.001000943
-90.970434,28.171605,0.0023601728
-95.195210,28.170267,0.0029871488
-91.143234,28.185341,0.0010975768
-88.753615,28.192932,0.0010424636
-94.647409,28.201145,0.0012729657
-91.942147,28.200903,0.002882439
-89.707347,28.198925,0.0024473565
-92.443418,28.212023,0.0010761504
-95.134905,28.221035,0.0010406978
-89.795943,28.164646,0.00510849
-94.852789,28.131052,0.011826692
-89.353989,28.194065,0.0033273907
-89.233474,28.169886,0.010628682
-89.972523,28.229056,0.0011767501
-91.348356,28.212307,0.0026861125
